編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
386,101年1季行政區結婚統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,結婚對數,結婚登記中外(含大陸港澳配偶)聯姻人數,結婚登記中外(含大陸港澳配偶)聯姻男性人數,結婚登記中外(含大陸港澳配偶)聯姻女性人數,資料時間","04/26
   "
387,101年1季行政區結婚統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,結婚對數,結婚登記中外(含大陸港澳配偶)聯姻人數,結婚登記中外(含大陸港澳配偶)聯姻男性人數,結婚登記中外(含大陸港澳配偶)聯姻女性人數,資料時間","04/26
   "
388,101年1季行政區離婚統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,離婚對數,離婚登記男性人數,離婚登記女性人數,資料時間","04/26
   "
389,101年1季行政區離婚統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,離婚對數,離婚登記男性人數,離婚登記女性人數,資料時間","04/26
   "
390,101年2季行政區人口消長指標統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,粗出生率,粗死亡率,自然增加率,社會增加率,粗結婚率,粗離婚率,出生登記－性比率,資料時間","04/26
   "
391,101年2季行政區人口消長指標統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,粗出生率,粗死亡率,自然增加率,社會增加率,粗結婚率,粗離婚率,出生登記－性比率,資料時間","04/26
   "
392,101年2季行政區人口消長統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,自然增加人數,社會增加人數,總增加人數,遷入人口數,遷出人口數,鄉鎮區內住址變更之遷入人口數,鄉鎮區內住址變更之遷出人口數,資料時間","04/26
   "
393,101年2季行政區人口消長統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,自然增加人數,社會增加人數,總增加人數,遷入人口數,遷出人口數,鄉鎮區內住址變更之遷入人口數,鄉鎮區內住址變更之遷出人口數,資料時間","04/26
   "
394,101年2季行政區出生統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,出生數,出生登記男嬰人口數,出生登記女嬰人口數,婚生人數,非婚生已認領人數,非婚生未認領人數,棄嬰或無依兒童人數,本國籍生母之嬰兒出生數,非本國籍生母之嬰兒出生數,資料時間","04/26
   "
395,101年2季行政區出生統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,出生數,出生登記男嬰人口數,出生登記女嬰人口數,婚生人數,非婚生已認領人數,非婚生未認領人數,棄嬰或無依兒童人數,本國籍生母之嬰兒出生數,非本國籍生母之嬰兒出生數,資料時間","04/26
   "
396,101年2季行政區死亡統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,死亡數,死亡登記男性人口數,死亡登記女性人口數,資料時間","04/26
   "
397,101年2季行政區死亡統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,死亡數,死亡登記男性人口數,死亡登記女性人口數,資料時間","04/26
   "
398,101年2季行政區結婚統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,結婚對數,結婚登記中外(含大陸港澳配偶)聯姻人數,結婚登記中外(含大陸港澳配偶)聯姻男性人數,結婚登記中外(含大陸港澳配偶)聯姻女性人數,資料時間","04/26
   "
399,101年2季行政區結婚統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,結婚對數,結婚登記中外(含大陸港澳配偶)聯姻人數,結婚登記中外(含大陸港澳配偶)聯姻男性人數,結婚登記中外(含大陸港澳配偶)聯姻女性人數,資料時間","04/26
   "
400,101年2季行政區離婚統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,離婚對數,離婚登記男性人數,離婚登記女性人數,資料時間","04/26
   "
401,101年2季行政區離婚統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,離婚對數,離婚登記男性人數,離婚登記女性人數,資料時間","04/26
   "
402,error,OD_OpenData_DealData.aspx?s=CDC6641393E172AE,,,,,11,,,"04/26
   "
403,101年3月行政區15歲以上人口五歲年齡組統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,15-19歲人口數,20-24歲人口數,25-29歲人口數,30-34歲人口數,35-39歲人口數,40-44歲人口數,45-49歲人口數,50-54歲人口數,55-59歲人口數,60-64歲人口數,65歲以上人口數,資料時間","04/26
   "
404,101年3月行政區人口指標_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間","04/26
   "
405,101年3月行政區人口指標_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間","04/26
   "
406,101年3月行政區人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,戶數,人口數,男性人口數,女性人口數,資料時間","04/26
   "
407,101年3月行政區人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,戶數,人口數,男性人口數,女性人口數,資料時間","04/26
   "
408,101年3月行政區十歲年齡組人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-9歲人口數,10-19歲人口數,20-29歲人口數,30-39歲人口數,40-49歲人口數,50-59歲人口數,60-69歲人口數,70-79歲人口數,80-89歲人口數,90-99歲人口數,100歲以上人口數,資料時間","04/26
   "
409,101年3月行政區十歲年齡組人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-9歲人口數,10-19歲人口數,20-29歲人口數,30-39歲人口數,40-49歲人口數,50-59歲人口數,60-69歲人口數,70-79歲人口數,80-89歲人口數,90-99歲人口數,100歲以上人口數,資料時間","04/26
   "
410,101年3月行政區十歲年齡組性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-9歲人口數,0-9歲男性人口數,0-9歲女性人口數,10-19歲人口數,10-19歲男性人口數,10-19歲女性人口數,20-29歲人口數,20-29歲男性人口數,20-29歲女性人口數,30-39歲人口數,30-39歲男性人口數,30-39歲女性人口數,40-49歲人口數,40-49歲男性人口數,40-49歲女性人口數,50-59歲人口數,50-59歲男性人口數,50-59歲女性人口數,60-69歲人口數,60-69歲男性人口數,60-69歲女性人口數,70-79歲人口數,70-79歲男性人口數,70-79歲女性人口數,80-89歲人口數,80-89歲男性人口數,80-89歲女性人口數,90-99歲人口數,90-99歲男性人口數,90-99歲女性人口數,100歲以上人口數,100歲以上男性人口數,100歲以上女性人口數,資料時間","04/26
   "
411,101年3月行政區十歲年齡組性別人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-9歲人口數,0-9歲男性人口數,0-9歲女性人口數,10-19歲人口數,10-19歲男性人口數,10-19歲女性人口數,20-29歲人口數,20-29歲男性人口數,20-29歲女性人口數,30-39歲人口數,30-39歲男性人口數,30-39歲女性人口數,40-49歲人口數,40-49歲男性人口數,40-49歲女性人口數,50-59歲人口數,50-59歲男性人口數,50-59歲女性人口數,60-69歲人口數,60-69歲男性人口數,60-69歲女性人口數,70-79歲人口數,70-79歲男性人口數,70-79歲女性人口數,80-89歲人口數,80-89歲男性人口數,80-89歲女性人口數,90-99歲人口數,90-99歲男性人口數,90-99歲女性人口數,100歲以上人口數,100歲以上男性人口數,100歲以上女性人口數,資料時間","04/26
   "
412,101年3月行政區三段年齡組性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-14歲人口數,0-14歲男性人口數,0-14歲女性人口數,15-64歲人口數,15-64歲男性人口數,15-64歲女性人口數,65歲以上人口數,65歲以上男性人口數,65歲以上女性人口數,資料時間","04/26
   "
413,101年3月行政區五歲年齡組人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-4歲人口數,5-9歲人口數,10-14歲人口數,15-19歲人口數,20-24歲人口數,25-29歲人口數,30-34歲人口數,35-39歲人口數,40-44歲人口數,45-49歲人口數,50-54歲人口數,55-59歲人口數,60-64歲人口數,65-69歲人口數,70-74歲人口數,75-79歲人口數,80-84歲人口數,85-89歲人口數,90-94歲人口數,95-99歲人口數,100歲以上人口數,資料時間","04/26
   "
414,101年3月行政區五歲年齡組人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-4歲人口數,5-9歲人口數,10-14歲人口數,15-19歲人口數,20-24歲人口數,25-29歲人口數,30-34歲人口數,35-39歲人口數,40-44歲人口數,45-49歲人口數,50-54歲人口數,55-59歲人口數,60-64歲人口數,65-69歲人口數,70-74歲人口數,75-79歲人口數,80-84歲人口數,85-89歲人口數,90-94歲人口數,95-99歲人口數,100歲以上人口數,資料時間","04/26
   "
415,101年3月行政區五歲年齡組性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-4歲人口數,0-4歲男性人口數,0-4歲女性人口數,5-9歲人口數,5-9歲男性人口數,5-9歲女性人口數,10-14歲人口數,10-14歲男性人口數,10-14歲女性人口數,15-19歲人口數,15-19歲男性人口數,15-19歲女性人口數,20-24歲人口數,20-24歲男性人口數,20-24歲女性人口數,25-29歲人口數,25-29歲男性人口數,25-29歲女性人口數,30-34歲人口數,30-34歲男性人口數,30-34歲女性人口數,35-39歲人口數,35-39歲男性人口數,35-39歲女性人口數,40-44歲人口數,40-44歲男性人口數,40-44歲女性人口數,45-49歲人口數,45-49歲男性人口數,45-49歲女性人口數,50-54歲人口數,50-54歲男性人口數,50-54歲女性人口數,55-59歲人口數,55-59歲男性人口數,55-59歲女性人口數,60-64歲人口數,60-64歲男性人口數,60-64歲女性人口數,65-69歲人口數,65-69歲男性人口數,65-69歲女性人口數,70-74歲人口數,70-74歲男性人口數,70-74歲女性人口數,75-79歲人口數,75-79歲男性人口數,75-79歲女性人口數,80-84歲人口數,80-84歲男性人口數,80-84歲女性人口數,85-89歲人口數,85-89歲男性人口數,85-89歲女性人口數,90-94歲人口數,90-94歲男性人口數,90-94歲女性人口數,95-99歲人口數,95-99歲男性人口數,95-99歲女性人口數,100歲以上人口數,100歲以上男性人口數,100歲以上女性人口數,資料時間","04/26
   "
416,101年3月行政區五歲年齡組性別人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-4歲人口數,0-4歲男性人口數,0-4歲女性人口數,5-9歲人口數,5-9歲男性人口數,5-9歲女性人口數,10-14歲人口數,10-14歲男性人口數,10-14歲女性人口數,15-19歲人口數,15-19歲男性人口數,15-19歲女性人口數,20-24歲人口數,20-24歲男性人口數,20-24歲女性人口數,25-29歲人口數,25-29歲男性人口數,25-29歲女性人口數,30-34歲人口數,30-34歲男性人口數,30-34歲女性人口數,35-39歲人口數,35-39歲男性人口數,35-39歲女性人口數,40-44歲人口數,40-44歲男性人口數,40-44歲女性人口數,45-49歲人口數,45-49歲男性人口數,45-49歲女性人口數,50-54歲人口數,50-54歲男性人口數,50-54歲女性人口數,55-59歲人口數,55-59歲男性人口數,55-59歲女性人口數,60-64歲人口數,60-64歲男性人口數,60-64歲女性人口數,65-69歲人口數,65-69歲男性人口數,65-69歲女性人口數,70-74歲人口數,70-74歲男性人口數,70-74歲女性人口數,75-79歲人口數,75-79歲男性人口數,75-79歲女性人口數,80-84歲人口數,80-84歲男性人口數,80-84歲女性人口數,85-89歲人口數,85-89歲男性人口數,85-89歲女性人口數,90-94歲人口數,90-94歲男性人口數,90-94歲女性人口數,95-99歲人口數,95-99歲男性人口數,95-99歲女性人口數,100歲以上人口數,100歲以上男性人口數,100歲以上女性人口數,資料時間","04/26
   "
417,101年3月行政區分齡兒童及少年性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-5歲兒童人口數,0-5歲兒童男性人口數,0-5歲兒童女性人口數,6-11歲兒童人口數,6-11歲兒童男性人口數,6-11歲兒童女性人口數,12-17歲少年人口數,12-17歲少年男性人口數,12-17歲少年女性人口數,資料時間","04/26
   "
418,101年3月行政區分齡兒童及少年性別人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-5歲兒童人口數,0-5歲兒童男性人口數,0-5歲兒童女性人口數,6-11歲兒童人口數,6-11歲兒童男性人口數,6-11歲兒童女性人口數,12-17歲少年人口數,12-17歲少年男性人口數,12-17歲少年女性人口數,資料時間","04/26
   "
419,101年3月行政區原住民人口指標_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,原住民人口比率,原住民人口扶養比,原住民人口扶幼比,原住民人口扶老比,原住民人口老化指數,資料時間","04/26
   "
420,101年3月行政區原住民人口指標_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,原住民人口比率,原住民人口扶養比,原住民人口扶幼比,原住民人口扶老比,原住民人口老化指數,資料時間","04/26
   "
421,101年3月行政區原住民人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,原住民人口數,原住民男性人口數,原住民女性人口數,平地原住民人口數,平地原住民男性人口數,平地原住民女性人口數,山地原住民人口數,山地原住民男性人口數,山地原住民女性人口數,非原住民人口數,資料時間","04/26
   "
422,101年3月行政區原住民人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,原住民人口數,原住民男性人口數,原住民女性人口數,平地原住民人口數,平地原住民男性人口數,平地原住民女性人口數,山地原住民人口數,山地原住民男性人口數,山地原住民女性人口數,非原住民人口數,資料時間","04/26
   "
423,101年3月行政區原住民十歲年齡組人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,原住民0-9歲人口數,原住民10-19歲人口數,原住民20-29歲人口數,原住民30-39歲人口數,原住民40-49歲人口數,原住民50-59歲人口數,原住民60-69歲人口數,原住民70-79歲人口數,原住民80-89歲人口數,原住民90-99歲人口數,原住民100歲以上人口數,資料時間","04/26
   "
424,101年3月行政區原住民十歲年齡組人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,原住民0-9歲人口數,原住民10-19歲人口數,原住民20-29歲人口數,原住民30-39歲人口數,原住民40-49歲人口數,原住民50-59歲人口數,原住民60-69歲人口數,原住民70-79歲人口數,原住民80-89歲人口數,原住民90-99歲人口數,原住民100歲以上人口數,資料時間","04/26
   "
425,101年3月行政區原住民十歲年齡組性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,原住民0-9歲男性人口數,原住民0-9歲女性人口數,原住民10-19歲男性人口數,原住民10-19歲女性人口數,原住民20-29歲男性人口數,原住民20-29歲女性人口數,原住民30-39歲男性人口數,原住民30-39歲女性人口數,原住民40-49歲男性人口數,原住民40-49歲女性人口數,原住民50-59歲男性人口數,原住民50-59歲女性人口數,原住民60-69歲男性人口數,原住民60-69歲女性人口數,原住民70-79歲男性人口數,原住民70-79歲女性人口數,原住民80-89歲男性人口數,原住民80-89歲女性人口數,原住民90-99歲男性人口數,原住民90-99歲女性人口數,原住民100歲以上男性人口數,原住民100歲以上女性人口數,資料時間","04/26
   "
426,101年3月行政區原住民十歲年齡組性別人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,原住民0-9歲男性人口數,原住民0-9歲女性人口數,原住民10-19歲男性人口數,原住民10-19歲女性人口數,原住民20-29歲男性人口數,原住民20-29歲女性人口數,原住民30-39歲男性人口數,原住民30-39歲女性人口數,原住民40-49歲男性人口數,原住民40-49歲女性人口數,原住民50-59歲男性人口數,原住民50-59歲女性人口數,原住民60-69歲男性人口數,原住民60-69歲女性人口數,原住民70-79歲男性人口數,原住民70-79歲女性人口數,原住民80-89歲男性人口數,原住民80-89歲女性人口數,原住民90-99歲男性人口數,原住民90-99歲女性人口數,原住民100歲以上男性人口數,原住民100歲以上女性人口數,資料時間","04/26
   "
427,error,OD_OpenData_DealData.aspx?s=2E7872F4FF54BDBB,,,,,11,,,"04/26
   "
428,101年3季行政區人口消長指標統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,粗出生率,粗死亡率,自然增加率,社會增加率,粗結婚率,粗離婚率,出生登記－性比率,資料時間","04/26
   "
429,101年3季行政區人口消長統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,自然增加人數,社會增加人數,總增加人數,遷入人口數,遷出人口數,鄉鎮區內住址變更之遷入人口數,鄉鎮區內住址變更之遷出人口數,資料時間","04/26
   "
430,101年3季行政區人口消長統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,自然增加人數,社會增加人數,總增加人數,遷入人口數,遷出人口數,鄉鎮區內住址變更之遷入人口數,鄉鎮區內住址變更之遷出人口數,資料時間","04/26
   "
431,101年3季行政區出生統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,出生數,出生登記男嬰人口數,出生登記女嬰人口數,婚生人數,非婚生已認領人數,非婚生未認領人數,棄嬰或無依兒童人數,本國籍生母之嬰兒出生數,非本國籍生母之嬰兒出生數,資料時間","04/26
   "
432,101年3季行政區出生統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,出生數,出生登記男嬰人口數,出生登記女嬰人口數,婚生人數,非婚生已認領人數,非婚生未認領人數,棄嬰或無依兒童人數,本國籍生母之嬰兒出生數,非本國籍生母之嬰兒出生數,資料時間","04/26
   "
433,101年3季行政區死亡統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,死亡數,死亡登記男性人口數,死亡登記女性人口數,資料時間","04/26
   "
434,101年3季行政區死亡統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,死亡數,死亡登記男性人口數,死亡登記女性人口數,資料時間","04/26
   "
435,101年3季行政區結婚統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,結婚對數,結婚登記中外(含大陸港澳配偶)聯姻人數,結婚登記中外(含大陸港澳配偶)聯姻男性人數,結婚登記中外(含大陸港澳配偶)聯姻女性人數,資料時間","04/26
   "
436,101年3季行政區結婚統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,結婚對數,結婚登記中外(含大陸港澳配偶)聯姻人數,結婚登記中外(含大陸港澳配偶)聯姻男性人數,結婚登記中外(含大陸港澳配偶)聯姻女性人數,資料時間","04/26
   "
437,101年3季行政區離婚統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,離婚對數,離婚登記男性人數,離婚登記女性人數,資料時間","04/26
   "
438,101年3季行政區離婚統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,離婚對數,離婚登記男性人數,離婚登記女性人數,資料時間","04/26
   "
439,101年4季行政區人口消長指標統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,粗出生率,粗死亡率,自然增加率,社會增加率,粗結婚率,粗離婚率,出生登記－性比率,資料時間","04/26
   "
440,101年4季行政區人口消長指標統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,粗出生率,粗死亡率,自然增加率,社會增加率,粗結婚率,粗離婚率,出生登記－性比率,資料時間","04/26
   "
441,101年4季行政區人口消長統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,自然增加人數,社會增加人數,總增加人數,遷入人口數,遷出人口數,鄉鎮區內住址變更之遷入人口數,鄉鎮區內住址變更之遷出人口數,資料時間","04/26
   "
442,101年4季行政區人口消長統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,自然增加人數,社會增加人數,總增加人數,遷入人口數,遷出人口數,鄉鎮區內住址變更之遷入人口數,鄉鎮區內住址變更之遷出人口數,資料時間","04/26
   "
443,101年4季行政區出生統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,出生數,出生登記男嬰人口數,出生登記女嬰人口數,婚生人數,非婚生已認領人數,非婚生未認領人數,棄嬰或無依兒童人數,本國籍生母之嬰兒出生數,非本國籍生母之嬰兒出生數,資料時間","04/26
   "
444,101年4季行政區出生統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,出生數,出生登記男嬰人口數,出生登記女嬰人口數,婚生人數,非婚生已認領人數,非婚生未認領人數,棄嬰或無依兒童人數,本國籍生母之嬰兒出生數,非本國籍生母之嬰兒出生數,資料時間","04/26
   "
445,101年4季行政區死亡統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,死亡數,死亡登記男性人口數,死亡登記女性人口數,資料時間","04/26
   "
446,101年4季行政區死亡統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,死亡數,死亡登記男性人口數,死亡登記女性人口數,資料時間","04/26
   "
447,101年4季行政區結婚統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,結婚對數,結婚登記中外(含大陸港澳配偶)聯姻人數,結婚登記中外(含大陸港澳配偶)聯姻男性人數,結婚登記中外(含大陸港澳配偶)聯姻女性人數,資料時間","04/26
   "
448,101年4季行政區結婚統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,結婚對數,結婚登記中外(含大陸港澳配偶)聯姻人數,結婚登記中外(含大陸港澳配偶)聯姻男性人數,結婚登記中外(含大陸港澳配偶)聯姻女性人數,資料時間","04/26
   "
