編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
308, 急難救助概況 ,彰化縣政府社會處,彰化縣政府,,,,1,43,、死亡無力殮葬者(1)、遭受意外傷害或罹患重病致生活陷於困境者(2)、負家庭主要生計責任且無法工作致生活陷於困境者(3)、財產或存款未能及時運用致生活陷於困境者(4)、其他遭遇重大變故者(5)、川資突然發生困難者(6)、無遺囑與遺產葬埋者(7)、榮民(含原住民身分)、民眾、榮民具原住民身分,
309,彰化縣和美鎮各里人口數,彰化縣和美戶政事務所,彰化縣政府,,,,35,245,里別名稱、鄰數、戶數、男人口數、女人口數,
310,彰化縣和美鎮人口數(年月別),彰化縣和美戶政事務所,彰化縣政府,,,,7,89,月份、鄰數、戶數、男性、女性,
311,彰化縣和美鎮原住民人口數(年月別),彰化縣和美戶政事務所,彰化縣政府,,,,6,80,月份、男生平地原住民人口數、女生平地原住民人口數、男生山地原住民人口數、女生山地原住民人口數,
312,彰化縣建築師開業家數及人數,彰化縣政府建設處,彰化縣政府,,,,7,58,建築師事務所、建築師男、建築師男乙等、建築師女、建築師女乙等,
313,臺灣彰化地方法院107年度單位預算,臺灣彰化地方法院,彰化縣政府,,,,5,50,款、項、目、節、科目名稱、預算科目編號、人事費、業務費_經、奬補助費_經、債務費、預備金_經、經常支出小計、業務費_資、設備及投資、奬補助費_資、預備金_資、資本支出小計、合計、職能別分類經濟性分類、消費支出_經、債務利息_經、補助地方_經、移轉民間_經、小計_經、資本形成_資、土地購入_資、增資_資、補助地方_資、移轉民間_資、小計_資、總計,
314,臺灣彰化地方檢察署107年度會計報告,臺灣彰化地方檢察署,彰化縣政府,,,,7,49,,
315,彰化縣所轄鄉鎮市公所公共債務情形,彰化縣政府財政處,彰化縣政府,,,,7,47,年度月份、鄉鎮市別/項目、一年以上債務未償餘額、短期債務未償餘額、平均每人負擔債務、自償性債務未償餘額（含非營業特種基金）,
316,彰化縣曾發生溺水事故地點,彰化縣消防局,彰化縣政府,,,,6,44,號列、縣市、鄉鎮、名稱、經度、緯度,
317,臺灣彰化地方法院106年度單位決算 (PDF .XML 格式),臺灣彰化地方法院,彰化縣政府,,,,3,31,會計年度、款、項、目、節、預算科目編號、預算科目名稱、細目編號、細目名稱、預算數_原預算數、預算數_預算增減數、預算數_合計1、決算數_實現數、決算數_應收數、決算數_保留數、決算數_合計2、預決算比較增減數、決算數占預算數之比率、分計畫編號、分計畫名稱、用途別編號、用途別名稱、原預算數、預算追加減數、動支第一預備金數、動支第二預備金數、經費流用數、預算調整數、預算增減數小計、預算數合計1、實現數、應付數、保留數、決算數合計2、預算年度、以前年度轉入數_應收數、以前年度轉入數_保留數、本年度減免註銷數_應收數、本年度減免註銷數_保留數、本年度實現數_應收數、本年度實現數_保留數、本年度調整數_應收數、本年度調整數_保留數、本年度未結清數_應收數、本年度未結清數_保留數、以前年度轉入數_應付數、本年度減免註銷數_應付數、本年度實現數_應付數、本年度調整數_應付數、本年度未結清數_應付數、月份、基金別、會計分類、使用機關別、科目分類、會計科目編號、會計科目名稱、金額,
318,彰化縣各鄉鎮市公所通訊資料,彰化縣政府民政處,彰化縣政府,,,,6,48,機關名稱、地址、電話,
