編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
892,104學年度臺中市立國民中學班級數核定表,臺中市政府教育局,台中市政府,,,0,1,7,104學年度臺中市立國民中學班級數核定表,2018-05-07
893,臺中市104年10-12月役男抽籤人數統計表,臺中市政府民政局,台中市政府,,,0,1,5,年、月、鄉鎮市區、陸軍、海軍艦艇兵、海軍陸戰隊、空軍、常備役抽籤合計、替代役\r\n,2018-06-29
894,新住民福利服務中心及據點,臺中市政府社會局,台中市政府,,,23,6,11,資料名稱、資料來源、機構名稱、電話、住址,2018-05-07
895,長青福利服務-臺中市立案老人福利機構,臺中市政府社會局,台中市政府,,,67,6,17,行政區域、機構名稱、負責人、 地址、電話、床型/床數、目前收容人數、105年評鑑、立案日期,2018-05-07
896,104學年度學區劃分表,臺中市政府教育局,台中市政府,,,0,1,8,104學年度學區劃分表,2018-05-07
897,臺中市政府消防局106年第4季住警器推廣執行成果,臺中市政府消防局,台中市政府,,,0,6,18,1.應設置住宅用火災警報器之住宅總戶數(A)\r\n2.本年度新增設置戶數(B)\r\n3.累計設置總戶數\r\n4.設置比例(%)(D)=(C)/(A)\r\n5.去年度完成設置比例(%)(E)\r\n6.較去年度(底)增加比例(%)(D)-(E)\r\n,2018-05-07
898,臺中市106年火災資料統計,臺中市政府消防局,台中市政府,,,0,10,19,火災發生數、火災發生場所、火災發生時段、火災發生原因、火災起火處所,2018-05-07
899,105年下半年度臺中市消防安全檢查列管對象,臺中市政府消防局,台中市政府,,,0,3,8,105年下半年度消防安全檢查列管對象家數,2018-05-07
900,104年上半年度臺中市消防安全檢查列管對象,臺中市政府消防局,台中市政府,,,0,11,22,104年上半年度消防安全檢查列管對象家數,2018-05-07
901,臺中105年度農產面積及產量資料,臺中市政府農業局,台中市政府,,,0,3,8,期作、鄉鎮、作物、種植面積、收穫面積、每公頃收量、收量,2018-05-07
902,臺中市政府消防局106年第3季住警器推廣執行成果,臺中市政府消防局,台中市政府,,,0,10,13,1.應設置住宅用火災警報器之住宅總戶數(A)\r\n2.本年度新增設置戶數(B)\r\n3.累計設置總戶數\r\n4.設置比例(%)(D)=(C)/(A)\r\n5.去年度完成設置比例(%)(E)\r\n6.較去年度(底)增加比例(%)(D)-(E),2018-05-07
903,臺中市政府消防局105年第4季住警器推廣執行成果,臺中市政府消防局,台中市政府,,,0,3,6,\r\n1.應設置住宅用火災警報器之住宅總戶數(A)\r\n2.本年度新增設置戶數(B)\r\n3.累計設置總戶數\r\n4.設置比例(%)(D)=(C)/(A)\r\n5.去年度完成設置比例(%)(E)\r\n6.較去年度(底)增加比例(%)(D)-(E)\r\n,2018-05-07
904,臺中市政府消防局106年第2季住警器推廣執行成果,臺中市政府消防局,台中市政府,,,0,1,10,\r\n1.應設置住宅用火災警報器之住宅總戶數(A)\r\n2.本年度新增設置戶數(B)\r\n3.累計設置總戶數\r\n4.設置比例(%)(D)=(C)/(A)\r\n5.去年度完成設置比例(%)(E)\r\n6.較去年度(底)增加比例(%)(D)-(E)\r\n,2018-05-07
905,臺中市政府消防局106年1-6月救災出勤資料,臺中市政府消防局,台中市政府,,,0,0,14,"出動人次,出動車輛、船艇、直升機出勤次數",2018-05-07
906,105年臺中市平均每戶家庭收支概況,臺中市政府主計處,台中市政府,,,1,1,10,105年臺中市平均每戶家庭所得收入、非消費支出及消費支出之金額。,2018-05-07
907,105年臺中市家庭住宅及現代化設備概況,臺中市政府主計處,台中市政府,,,1,0,8,105年臺中市家庭住宅概況、各現代化設備普及率及擁有數量。,2018-05-07
908,臺中市老人文康福利服務中心,臺中市政府社會局,台中市政府,,,14,36,22,主管機關、中心名稱、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、備註、最後更新時間,2018-05-07
909,臺中市政府衛生局106年盛裝飲用水抽驗結果,臺中市政府衛生局,台中市政府,,,0,11,17,類別，序號，樣品名稱，抽驗廠商名稱，廠商地址，檢驗項目，檢驗結果，標準，處辦情形,2018-05-07
910,臺中市政府消防局105年7-12月救災出勤資料,臺中市政府消防局,台中市政府,,,0,6,7,"出動人次,出動車輛、船艇、直升機出勤次數",2018-05-07
911,臺中市新移民福利服務中心及據點,臺中市政府社會局,台中市政府,,,22,38,21,資料名稱、資料來源、機構名稱、電話、住址,2018-05-07
912,臺中市燃氣熱水器承裝業及其技術士名冊,臺中市政府消防局,台中市政府,,,0,6,23,"承裝業名稱,營業場所地址,營業場所電話,負責人姓名,技術士姓名,技術士證號,技術士證生效日期,任職日期,最近一次受訓日期",2018-06-05
913,106年下半年度消防安全檢查列管對象家數,臺中市政府消防局,台中市政府,,,0,5,13,106年下半年度消防安全檢查列管對象家數,2018-05-07
914,107年土地建物登記管理月報,臺中市政府地政局,台中市政府,,,144,9,17,件數、土地筆數、建物棟數、土地建物面積(平方公尺),2018-06-04
915,臺中市早期療育服務通報轉介中心,臺中市政府社會局,台中市政府,,,1,22,26,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網址、X坐標、Y坐標、備註、最後更新時間,2018-05-07
916,106年下半年度列管建築物,臺中市政府消防局,台中市政府,,,0,10,14,106年下半年度列管建築物,2018-05-07
917,臺中市31層以上超高大樓房屋標準單價表(106年7月1日起施行),臺中市政府地方稅務局,台中市政府,,,0,15,22,構造/單價/用途/總層數,2018-05-07
918,臺中市政府消防局106年7-12月救災出勤資料,臺中市政府消防局,台中市政府,,,0,16,15,"出動人次,出動車輛、船艇、直升機出勤次數",2018-05-07
919,107年度臺中市地方總預算案,臺中市政府主計處,台中市政府,,,0,0,8,歲入歲出簡明比較分析表、歲入歲出性質及餘絀簡明比較分析表、收支簡明比較分析表、歲入來源別預算總表、歲入來源別預算比較總表(經資併計)、歲入來源別預算比較總表(經常門)、歲入來源別預算比較總表(資本門)、歲出政事別預算總表、歲出政事別預算比較總表(經資併計)、歲出政事別預算比較總表(經常門)、歲出政事別預算比較總表(資本門)、歲出機關別預算總表、歲出機關別預算比較總表(經資併計)、歲出機關別預算比較總表(經常門)、歲出機關別預算比較總表(資本門)、基金別預算分析表、歲入來源別預算表(經常門)、歲入來源別預算表(資本門)、歲出政事別預算表(經常門)、歲出政事別預算表(資本門)、歲出機關別預算表、各機關歲入來源別科目分析總表、各機關歲出政事別科目分析總表、各機關歲出用途別科目分析總表、各機關資本支出分析總表、歲出人事費彙計表、員工總表、約聘僱人員費用彙計表、補助及捐助經費總表、中程資本支出計畫概況表、歲出按職能及經濟性綜合分類表,2018-05-07
920,臺中市滅火器藥劑更換及充填合格廠商,臺中市政府消防局,台中市政府,,,0,3,8,"編號,廠商名稱,地址,電話,負責人,證書號碼,證書有效期限,執行業務範圍",2018-05-07
921,106年度臺中市地方總預算第2次追加(減)預算,臺中市政府主計處,台中市政府,,,0,0,4,歲入歲出簡明比較分析表、歲入歲出性質及餘絀簡明比較分析表、收支簡明比較分析表、歲入來源別原預算及追加(減)預算綜計表、歲出政事別原預算及追加(減)預算綜計表、歲出機關別原預算及追加(減)預算綜計表、歲入來源別追加(減)預算總表、歲入來源別追加(減)預算表(經常門)、歲入來源別追加(減)預算表(資本門)、歲出政事別追加(減)預算總表、歲出政事別追加(減)預算表(經常門)、歲出政事別追加(減)預算表(資本門)、歲出機關別追加(減)預算總表、歲出機關別追加(減)預算表、各機關歲出追加(減)預算用途別科目分析總表、中程資本支出計畫概況表、市庫負擔項目明細表,2018-05-07
922,臺中市政府消防局105年1-6月救災出勤資料,臺中市政府消防局,台中市政府,,,0,6,8,"出動人次,出動車輛、船艇、直升機出勤次數",2018-05-07
923,106年臺中市污水下水道用戶接管普及率及污水處理率統計一覽表(依各月人口資料),臺中市政府水利局,台中市政府,,,0,3,13,月份、公共污水下水道普及率(%)、專用污水下水道普及率(%)、建築物污水設施設置率(%)、污水處理率合計(%),2018-05-07
924,臺中市社區保母系統,臺中市政府社會局,台中市政府,,,6,1,11,團體名稱、委託單位、地址、聯絡電話、服務區域,2018-05-07
925,臺中市外國人地權登記管理統計表,臺中市政府地政局,台中市政府,,,0,15,10,類別(地權種類)、件數(登記案件數量)、土地筆數(土地登記筆數)、土地面積(土地登記面積)、建物筆數(建物登記筆數)、建物面積(建物登記面積),2018-07-06
926,106年度藥物廣告審查件數統計表,臺中市政府衛生局,台中市政府,,,0,1,13,收件數、核准數、退件數、申覆數,2018-05-07
927,106年12月公告高再犯之性侵害加害人人數統計表,臺中市政府警察局,台中市政府,,,0,3,14,106年12月公告高再犯之性侵害加害人人數統計表,2018-05-07
928,臺中市有線廣播電視收視費用標準,臺中市政府新聞局,台中市政府,,,0,3,13,業者、年度、分組類別、頻道數量、收視費用(月),2018-06-29
929,臺中學資料庫詮釋資料,臺中市政府文化局,台中市政府,,,0,8,19,標題、替代的標題、物件編號、語言、臺中學、分類、類型、格式、權利相關、時間地點、作者、貢獻者、出版者、描述、檔案、其他,2018-05-07
930,臺中市身心障礙住宿機構,臺中市政府社會局,台中市政府,,,10,37,24,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、核定服務人數_全日型住宿、核定服務人數_夜間型住宿、核定服務人數_日間照顧、核定服務人數_部分時制照顧、核定服務人數_總計、相關網站、X坐標、Y坐標、備註、最後更新時間,2018-05-07
931,臺中市政府警察局106年7至12月取締攤販績效統計表,臺中市政府警察局,台中市政府,,,17,12,17,臺中市政府警察局106年7至12月取締攤販績效統計表,2018-05-07
932,104學年度新生人數表,臺中市政府教育局,台中市政府,,,0,3,5,104學年度新生人數表,2018-05-07
933,臺中市政府消防局106年度上半年物資捐贈及現金捐款芳名冊   ,臺中市政府消防局,台中市政府,,,0,0,9,臺中市政府消防局106年度上半年物資捐贈及現金捐款芳名冊   ,2018-05-07
934,臺中市私立幼兒園名冊,臺中市政府教育局,台中市政府,,,0,6,17,"編號,鄉鎮,設立別,幼兒園名稱,幼兒園電話,幼兒園住址,核定總招收人數\r\n",2018-05-07
935,臺中市社區學習資訊,臺中市政府教育局,台中市政府,,,0,1,8,"行政區,學習單位,承辦單位",2018-05-07
936,103學年度新生人數表,臺中市政府教育局,台中市政府,,,0,1,3,103學年度新生人數表,2018-05-07
937,臺中市兒童及少年福利服務中心,臺中市政府社會局,台中市政府,,,3,6,17,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網址、X坐標、Y坐標、備註、最後更新時間,2018-05-07
938,臺中市家庭暴力及性侵害防治中心,臺中市政府社會局,台中市政府,,,1,32,31,主管機關、中心名稱、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、備註、最後更新時間,2018-05-07
939,臺中市消防安全設備查查處理(106年12月),臺中市政府消防局,台中市政府,,,0,3,9,臺中市消防安全設備查查處理(106年12月),2018-05-07
940,臺中市綠色商店,臺中市政府環境保護局,台中市政府,,,1255,5,18,序號、商店全名、連絡電話、商店地址,2018-06-28
941,日間照顧中心,臺中市政府社會局,台中市政府,,,20,51,21,機構類型、單位名稱、地址、電話、備註,2018-05-07
942,家庭社會福利服務中心,臺中市政府社會局,台中市政府,,,14,12,10,中心名稱、中心地址、服務轄區、聯繫電話、傳真,2018-05-07
943,臺中市政府全球資訊中文網市政新聞,臺中市政府研究發展考核委員會,台中市政府,,,0,0,7,欄位名稱(英文)/欄位型態/欄位名稱(中文),2018-05-07
944,臺中市政府水利局水位站水情資訊,臺中市政府水利局,台中市政府,,,0,3,27,黃色警戒值m、是否黃色警戒1是0否、紅色警戒值m、是否紅色警戒1是0否、資料時間、經度、緯度、水位高m、水位站名稱、行政區、護岸高m、狀態、影像網址、站代碼,2018-06-04
945,臺中市公私立幼兒園基礎評鑑通過名單,臺中市政府教育局,台中市政府,,,0,1,4,臺中市公私立幼兒園基礎評鑑通過名單,2018-05-07
946,臺中市政府辦理民間參與公共建設案件統計表,臺中市政府財政局,台中市政府,,,0,0,12,案件類型、已簽約、未簽約、合計件數。,2018-06-29
947,臺中市撤銷及廢止立案幼兒園名冊,臺中市政府教育局,台中市政府,,,0,1,8,臺中市撤銷及廢止立案幼兒園名冊,2018-05-07
948,臺中市私立兒童課後照顧服務中心,臺中市政府教育局,台中市政府,,,0,0,6,臺中市私立兒童課後照顧服務中心,2018-05-07
949,104年度臺中市地方總決算附屬單位決算及綜計表,臺中市政府主計處,台中市政府,,,0,0,5,104年度臺中市地方總決算附屬單位決算及綜計表,2018-05-07
950,104學年度臺中市市立國小班級（人）數一覽表  ,臺中市政府教育局,台中市政府,,,0,1,5,104學年度臺中市市立國小班級（人）數一覽表 ,2018-05-07
951,臺中市土壤及地下水污染整治場址,臺中市政府環境保護局,台中市政府,,,0,6,13,序、場址名稱、行政區、場址地號、公告為整治場址發文文號、公告為整治場址發文日期、列管狀態、污染物質、場址面積(平方公尺)\r\n,2018-07-06
952,臺中市地下水監測資料,臺中市政府環境保護局,台中市政府,,,0,3,9,檢測項目、管制標準、監測標準、MDL、預警網-大甲#4、預警網-大甲#5、預警網-大甲#6、預警網-大甲#8、預警網-大甲#9、預警網-大甲#10、預警網-大甲#12、TY02(大甲幼獅工業區內)、TY09(大甲幼獅工業區內)、興農廠外西南側、MW-2(臺中市大里區仁化路221巷)、MW-3(臺中市大里區仁化路221巷)、MW-4(臺中市大里區仁化路221巷)、MW-5(臺中市大里區仁化路221巷)、MW-7-1(102臺中市大里區光正路地下水污染監測井預警網設置調查計畫)、MW-8-1(102臺中市大里區光正路地下水污染監測井預警網設置調查計畫)、MW-9-1(102臺中市大里區光正路地下水污染監測井預警網設置調查計畫)、MW-10-1(102臺中市大里區光正路地下水污染監測井預警網設置調查計畫)、大里區光正路195巷巷口（MW9713-03）、TCH02(臺中市工業區預警網)、TCH09(臺中市工業區預警網)、TCH15(臺中市工業區預警網)、TCH03(臺中市工業區預警網)、大里市光正路129巷、大里區仁城段0174地號、大里渼盛、台中工業區污水處理廠、台中工業區十八路、台中#2、台中#4、台中#7、台中#8、台中#11、台中#12\t松勇公園、臺中加工出口區、僑忠國小(BMW02)、潭子鄉運動公園(BMW03)、潭子國小(BMW04)、潭秀國中(BMW05),2018-07-06
953,已登記應回收廢棄物回收處理業者名單,臺中市政府環境保護局,台中市政府,,,0,1,5,應回收廢棄物回收業(廢機動車輛)、回收商名稱、地址、電話、登記證字號、應回收廢棄物回收業(一般類)、回收商名稱、地址、電話、登記證字號、備註、應回收廢棄物處理業、處理業名稱、地址、電話、登記證字號、備註\r\n\t\t\r\n,2018-05-07
954,臺中市水塔蓄水池合格之業者,臺中市政府環境保護局,台中市政府,,,1,0,11,廠商名稱、服務電話、地址\t,2018-05-07
955,臺中市焚化廠資料,臺中市政府環境保護局,台中市政府,,,3,1,9,序號、名稱、地址、廠區面積、設計量、設計熱、營運單位、空污防制設備,2018-05-07
956,103學年度臺中市市立國小班級（人）數一覽表,臺中市政府教育局,台中市政府,,,0,3,9,103學年度臺中市市立國小班級（人）數一覽表,2018-06-04
957,臺中市水肥廠資料,臺中市政府環境保護局,台中市政府,,,0,1,6,名稱、地址、面積、設計處理量、處理方式,2018-05-07
958,臺中市合格病媒防治業者資訊,臺中市政府環境保護局,台中市政府,,,132,3,6,序號、許可執照字號、公司名稱、負責人、營業場址、電話,2018-05-07
959,臺中市衛生掩埋場及地下水監測井資料,臺中市政府環境保護局,台中市政府,,,3,1,11,名稱、場址、面積、使用現況、監測井口數、監測頻率,2018-05-07
960,臺中市機車排氣檢驗站名冊,臺中市政府環境保護局,台中市政府,,,323,4,7,序號(檢驗站列管編號)、站號(檢驗站名稱)、站名(檢驗站地址)、地址(檢驗站電話)、電話(主要販售廠牌)、廠牌(undefined),2018-05-07
961,臺中市河川及海域水體測站分佈圖,臺中市政府環境保護局,台中市政府,,,1,1,8,臺中市河川及海域水體測站分佈圖,2018-05-07
962,臺中市電動汽機車充電站相關資訊,臺中市政府環境保護局,台中市政府,,,265,10,14,項次、類型、地點、站數、開放時間、地址,2018-05-07
963,臺中市警察局103年1月份交通事故資料,臺中市政府警察局,台中市政府,,,0,0,5,臺中市警察局103年1月份交通事故資料\r\n,2018-05-07
964,103學年度國民小學學區表,臺中市政府教育局,台中市政府,,,0,0,4,103學年度國民小學學區表,2018-05-07
965,臺中市廢食用油清除機構,臺中市政府環境保護局,台中市政府,,,0,1,8,編號、縣市、管制編號、公司名稱、公司電話、有效日期,2018-05-07
966,臺中市餘樂園廚餘堆肥廠資料,臺中市政府環境保護局,台中市政府,,,0,1,5,名稱、地址、佔地面積、建地面積、處理量、106年販售量,2018-05-07
967,臺中市飲用水檢驗測定機構,臺中市政府環境保護局,台中市政府,,,6,0,4,檢驗機構、許可期限、許可字號、檢驗室地址、電話、傳真\r\n,2018-05-07
968,臺中市政府辦理民間公共建設已簽約案件統計表,臺中市政府財政局,台中市政府,,,0,0,5,項目、件數、民間投資金額(萬元)、權利金(萬元)、租金(萬元/年)\r\n,2018-06-29
969,臺中市歷次發布天然災害停止上班上課相關訊息一覽表,臺中市政府人事處,台中市政府,,,14,5,16,"年度,日期,天然災害類別,照常或停止上班上課情形 ,備註",2018-06-29
970,臺中市土壤監測資料,臺中市政府環境保護局,台中市政府,,,0,1,7,序號、區域、地號、採樣時間、銅(mg/kg)、鉻(mg/kg)、鎘(mg/kg)、鉛(mg/kg)、鋅(mg/kg)、鎳(mg/kg)\r\n,2018-07-06
971,臺中市土壤及地下水污染控制場址,臺中市政府環境保護局,台中市政府,,,0,2,10,序號、場址名稱、行政區、場址地號、公告為控制場址發文文號、公告為控制場址發文日期、列管狀態、污染物質、場址面積(平方公尺)\r\n,2018-07-06
972,臺中市甲級廢棄物清除處理機構名單,臺中市政府環境保護局,台中市政府,,,0,4,8,類別、機構管編、機構名稱、機構電話、有效期限、廢棄物代碼、廢棄物名稱,2018-05-07
973,臺中市已登記不動產統計,臺中市政府地政局,台中市政府,,,53,11,22,年月、土地總筆數、土地總面積、建物總棟數、建物總面積,2018-06-29
974,臺中市都市計畫圖(GIS)_TWD97,臺中市政府都市發展局,台中市政府,,,23273,59,96,行政區、使用分區、分區簡稱、都計名稱、劃設日期、面積、建蔽率、容積率、上限容積、都市計畫區名稱、細部計畫區名稱、備註、修圖日期、發布文號、計畫案名,2018-06-01
975,臺中市自備飲料杯提供優惠名單,臺中市政府環境保護局,台中市政府,,,2627,3,10,列管情形、公司名稱、品牌名稱、經營業別、優惠方式、實施日期、門市名稱、所在地區、門市地址、連絡電話,2018-05-07
976,臺中市乙級廢棄物清除處理機構名單,臺中市政府環境保護局,台中市政府,,,0,15,15,類別、機構管編、機構名稱、機構電話、有效期限、廢棄物代碼、廢棄物名稱,2018-05-07
977,臺中市飲用水水質檢驗資料,臺中市政府環境保護局,台中市政府,,,300,0,5,自來水水質檢驗結果、抽查檢測地點、pH 值(無單位)、\r\n自由有效餘氯(mg/L)、濁度 (NTU)、色度(鉑鈷單位)、總硬度(mg/L)、大腸桿菌群(CFU/100mL)、硝酸鹽氮(mg/L)、亞硝酸鹽氮(mg/L),2018-05-07
978,臺中市洗掃街作業資料,臺中市政府環境保護局,台中市政府,,,0,10,8,洗街長度、洗街用水量、洗街TSP削減量、洗街PM10削減量\r\n,2018-05-07
979,臺中市固定污染源空氣污染物連續自動監測設施(CEMS)監測數據資料_監測項目及代碼,臺中市政府環境保護局,台中市政府,,,0,3,27,"監測項目代碼,監測項目簡稱,監測項目名稱,單位",2018-05-07
980,臺中市轄內設置飲水機供民眾使用之處所,臺中市政府環境保護局,台中市政府,,,464,10,10,行政區、機關單位、地址、飲水機數量(台)、備註\r\n,2018-05-07
981,臺中市清潔隊各區隊地址及電話,臺中市政府環境保護局,台中市政府,,,30,16,6,隊別、辦公室地址、負責轄區、電話、傳真,2018-05-07
982,臺中市綠色包裝認證名單,臺中市政府環境保護局,台中市政府,,,0,1,9,販賣點名稱、品牌名稱、禮盒名稱、門市地址、連絡電話,2018-05-07
983,臺中市丙級廢棄物清除機構名單,臺中市政府環境保護局,台中市政府,,,0,12,8,類別、機構管編、機構名稱、機構電話、有效期限、廢棄物代碼、廢棄物名稱,2018-05-07
984,臺中市垃圾衛生掩埋場歷年地下水監測結果,臺中市政府環境保護局,台中市政府,,,114,6,17,掩埋場名稱、年月、監測井編號、pH、水溫、導電度、溶氧、懸浮固體、總溶解固體、氨氮、硝酸氮鹽、亞硝酸鹽氮、硫酸鹽、氯鹽、氟鹽、總酚、總硬度、鉛、鎘、銅、鋅、鎳、砷、汞、鐵、錳、總鉻、總有機碳,2018-06-04
985,臺中市建檔公廁資訊,臺中市政府環境保護局,台中市政府,,,0,151,73,公廁編號、公廁名稱、地址或地點描述、管理單位名稱、管理單位聯絡電話\t緯度、經度、原始公廁級別、公廁類別、鄉鎮名稱、村里名稱\r\n,2018-06-08
986,臺中市不動產抵押權設定統計,臺中市政府地政局,台中市政府,,,53,6,6,年月、件數、土地筆數、土地面積、建物棟數、建物面積,2018-06-29
987,臺中市105年度1-12月役男徵兵檢查體位判等因素分析統計表,臺中市政府民政局,台中市政府,,,702,1,4,年、月、項次、病名、常備役暨常備役甲、常備役乙、替代役暨替代役甲、替代役乙、免役、體位未定、專科檢查\r\n,2018-06-29
988,臺中市道路中心線_WGS84,臺中市政府建設局,台中市政府,,,28891,3,17,圖名代碼、路名、地區、巷、弄、單雙向、左向車道數、右向車道數、速限、路寬、區分級別、長度、更新年度、備註,2018-06-01
989,臺中市餐餐具到好餐廳名單,臺中市政府環境保護局,台中市政府,,,426,4,12,序號、店家類型、店家型態、品牌名稱、門市名稱、區域、連絡電話、聯絡地址、實施日期、好康類型、好康內容、備註、營業狀況、年度,2018-05-07
990,臺中市柴油車排煙檢測站站址 ,臺中市政府環境保護局,台中市政府,,,2,10,10,站名、行政區、電話、地址、服務時間、服務車種、服務量能,2018-05-07
991,臺中市原住民族部落大學,臺中市政府原住民族事務委員會,台中市政府,,,0,0,10,課程講師、課程基本資料、教學內容及進度,2018-05-07
992,臺中市營建工地空汙費繳費櫃檯,臺中市政府環境保護局,台中市政府,,,2,12,8,行政區、站名、電話、地址、服務時間、服務類別,2018-05-07
993,臺中市偏遠地區移動式機車檢驗站機車定檢服務行程表,臺中市政府環境保護局,台中市政府,,,1,12,6,場次、辦理行政區、地點、日期、時間,2018-05-07
994,臺中市登革熱噴藥場次,臺中市政府環境保護局,台中市政府,,,430,6,7,行政區、里別、噴藥年度、噴藥日期,2018-05-07
995,臺中市合格環境用藥販賣業者資訊,臺中市政府環境保護局,台中市政府,,,39,12,7,販賣許可執照字號、業者名稱、住址、電話,2018-05-07
996,104學年度國民小學學區表,臺中市政府教育局,台中市政府,,,0,1,7,104學年度國民小學學區表,2018-05-07
997,臺中市環境教育機構,臺中市政府環境保護局,台中市政府,,,2,16,6,序號、機構名稱、機構地址、機構統一編號、認證核准字號、核准日期、有效期限,2018-05-07
998,臺中市事業廢棄物再利用者登記資料,臺中市政府環境保護局,台中市政府,,,0,19,13,申請序號、申報機構管編、申請機構、場(廠)地址、目的事業主管機關、公告再利用，清理計畫書核淮字號、個案再利用許可、檢核通過日期、檢核起始日期、檢核到期日期、再利用廢棄物代碼、再利用廢棄物名稱、廢棄物來源、再利用用途、最大再用利量、許可量(契約備查量)、主要產品種類,2018-05-07
999,臺中市各區區公所原住民服務窗口聯絡電話,臺中市政府原住民族事務委員會,台中市政府,,,29,2,8,機關名稱、單位、電話,2018-05-07
1000,臺中市河川水質監測資料   ,臺中市政府環境保護局,台中市政府,,,300,10,20,河川名稱監測站名、監測站編號、水體分類等級、採樣日期、採樣時間、氣溫、水溫(℃)、pH值、溶氧量(mg/L)、總氮(mg/L)、總磷(mg/L)、生化需氧量(5天20℃)(mg/L)、化學需氧量(mg/L)、懸浮固體(mg/L)、鎘(mg/L)、鉛、鉻、鎳、,2018-05-07
1001,臺中市噪音監測站地點,臺中市政府環境保護局,台中市政府,,,0,6,18,臺中市環保局設置空氣品質監測站有24站，包含第一類管制區環境音量及交通音量測站各2站，第二類管制區環境音量及交通音量測站各4站，第三類管制區環境音量及交通音量測站各4站，第四類管制區環境音量及交通音量測站各2站。,2018-05-07
1002,臺中市大肚都市計畫區一千分之一地形圖_TWD97,臺中市政府都市發展局,台中市政府,,,23,10,12,cad檔案無欄位,2018-06-01
1003,臺中市 中部科學工業園區臺中基地附近特定區地形圖_TWD97,臺中市政府都市發展局,台中市政府,,,92,1,21,cad檔案無欄位,2018-06-14
1004,臺中市合法計程車業者,臺中市政府交通局,台中市政府,,,12,4,18,車隊名稱、公司名稱、公司地址、叫車電話、申訴電話、收費方式、通話費率,2018-06-04
1005,全國性身心障礙福利基金會,臺中市政府社會局,台中市政府,,,0,6,9,iNo、基金會代碼、基金會名稱、地址、網址、電子信箱、電話、傳真、服務對象、服務範疇\r\n,2018-07-11
1006,長青福利服務-居家服務,臺中市政府社會局,台中市政府,,,36,21,11,區域、服務區域、單位名稱、電話、地址,2018-05-07
1007,臺中市政府警察局104年9月份交通事故資料,臺中市政府警察局,台中市政府,,,8460,0,8,臺中市政府警察局104年9月份交通事故資料\r\n,2018-05-07
1008,臺中市大甲都市計畫區一千分之一地形圖_TWD97,臺中市政府都市發展局,台中市政府,,,19,1,9,cad檔案無欄位,2018-06-01
1009,臺中市特殊道路_TWD97,臺中市政府建設局,台中市政府,,,50,14,26,圖名代碼、備註,2018-06-01
1010,臺中市重劃區位置圖_TWD97,臺中市政府地政局,台中市政府,,,1,28,34,NA,2018-06-01
1011,臺中市道路面_TWD97,臺中市政府建設局,台中市政府,,,1,10,34,圖名代碼、備註,2018-06-01
1012,臺中市都市計畫區範圍_TWD97,臺中市政府都市發展局,台中市政府,,,32,3,19,NA,2018-06-01
1013,臺中市特殊道路_WGS84,臺中市政府建設局,台中市政府,,,50,1,17,圖名代碼、備註,2018-06-01
1014,臺中市農路_TWD97,臺中市政府水利局,台中市政府,,,1,3,19,NA,2018-06-01
1015,臺中市大里都市計畫區一千分之一地形圖_TWD97,臺中市政府都市發展局,台中市政府,,,24,0,9,cad檔案無欄位,2018-06-01
1016,臺中市外埔都市計畫區一千分之一地形圖_TWD97,臺中市政府都市發展局,台中市政府,,,8,1,9,cad檔案無欄位,2018-06-01
1017,臺中市后里都市計畫區一千分之一地形圖_TWD97,臺中市政府都市發展局,台中市政府,,,28,0,7,cad檔案無欄位,2018-06-01
1018,臺中市烏日都市計畫區一千分之一地形圖_TWD97,臺中市政府都市發展局,台中市政府,,,43,0,17,cad檔案無欄位,2018-06-01
1019,臺中市梨山(松茂地區))都市計畫區一千分之一地形圖_TWD97,臺中市政府都市發展局,台中市政府,,,4,0,8,cad檔案無欄位,2018-06-01
1020,臺中市梨山都市計畫區一千分之一地形圖_TWD97,臺中市政府都市發展局,台中市政府,,,11,1,9,cad檔案無欄位,2018-06-01
1021,臺中市新社都市計畫區一千分之一地形圖_TWD97,臺中市政府都市發展局,台中市政府,,,13,0,9,cad檔案無欄位s,2018-06-01
1022,臺中市霧峰都市計畫區一千分之一地形圖_TWD97,臺中市政府都市發展局,台中市政府,,,26,1,15,cad檔案無欄位,2018-06-01
1023,臺中市鐵砧山都市計畫區一千分之一地形圖_TWD97,臺中市政府都市發展局,台中市政府,,,9,6,18,cad檔案無欄位,2018-06-01
1024,臺中市建物_TWD67,臺中市政府都市發展局,台中市政府,,,303822,3,29,圖名代碼、房屋型態碼、房屋結構碼、建物樓層數、更新年度、備註,2018-06-14
1025,臺中市千分之一航測地形圖_TWD67,臺中市政府都市發展局,台中市政府,,,406,10,40,"cad檔案,無欄位",2018-06-14
1026,臺中市土石流潛勢溪流位置圖_TWD97,臺中市政府水利局,台中市政府,,,106,0,18,NA,2018-06-01
