編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
1144,附屬單位預算營業基金損益綜計表(依基金別分列),主計處,桃園市政府,,,,119,104,科目1(科目1)、科目2(科目2)、科目3(科目3)、合計_金額(合計_金額)、合計_百分比(合計_百分比)、桃園航空城股份有限公司_金額(桃園航空城股份有限公司_金額)、桃園航空城股份有限公司_百分比(桃園航空城股份有限公司_百分比)、桃園大眾捷運股份有限公司_金額(桃園大眾捷運股份有限公司_金額)、桃園大眾捷運股份有限公司_百分比(桃園大眾捷運股份有限公司_百分比)、桃園果菜市場股份有限公司_金額(桃園果菜市場股份有限公司_金額)、桃園果菜市場股份有限公司_百分比(桃園果菜市場股份有限公司_百分比),
1145,105年度平鎮區新舊地號對照資料,地政局,桃園市政府,,,,367,625,舊地號行政區(舊地號行政區)、新地號行政區(新地號行政區)、舊地段名稱(舊地段名稱)、新地段名稱(新地段名稱)、舊地號(舊地號)、新地號(新地號),
1146,桃園市資料開放平台單次工作階段頁數,研究發展考核委員會,桃園市政府,,,,73,148,日索引、單次工作階段頁數,
1147,附屬單位預算特別收入基金現金流量綜計表(依現金流量項目分列),主計處,桃園市政府,,,,130,101,項目1(項目1)、項目2(項目2)、項目3(項目3)、本年度預算數(本年度預算數),
1148,桃園市政府警察局預算彙整表(各年度、所屬各機關),警察局,桃園市政府,,,,126,411,year(年度，預算所屬年度)、type(預算別，分為歲入來源別及歲出機關別)、breau(機關，預算所屬機關)、art_1(款)、art_2(項)、art_3(目)、art_4(節)、name(名稱，預算名稱)、budget(預算數，單位為新臺幣/元),
1149,土壤及地下水列管資訊(已解除列管場址),環境保護局,桃園市政府,,,,123,157,"""序號、主管機關、場址名稱、場址面積、場址地址、場址地號、場址類別、土壤污染物及濃度、地下水污染物及濃度、座標X、座標Y、列管狀態""",
1150,104、105、106年桃園藝術亮點藝術家名單,文化局,桃園市政府,,,,233,98,藝術家(桃園藝術亮點藝術家名單)、專長(水墨.書藝.膠彩.油畫.水彩.紙藝.雕塑.攝影等)、年份(2015-2017),
1151,桃園市街頭藝人名單-表演藝術類,文化局,桃園市政府,,,,513,1081,"""類別,姓名_團名,電話,徵選項目,備註""",
1152,桃園市立大溪木藝生態博物館所屬館舍,文化局,桃園市政府,,,,54,113,主管機關(主管機關為桃園市政府文化局)、地區(館舍所在行政區)、館舍(館舍全名)、地址(館舍所在位置)、開放時間(館舍對外開放參觀時間)、電話(館舍對外聯絡電話),
1153,動產擔保交易登記統計表,經濟發展局,桃園市政府,,,,387,475,項目(動產擔保交易登記統計表之各數據項目說明)、動產抵押(動產擔保交易登記之動產抵押核准登記，變更，註銷及抄錄件數)、附條件買賣(動產擔保交易登記之附條件買賣核准登記，變更，註銷及抄錄件數)、信託占有(動產擔保交易登記之信託占有核准登記，變更，註銷及抄錄件數)、合計(動產擔保交易登記之核准登記，變更，註銷及抄錄合計件數)、核准(動產擔保交易登記動產抵押，附條件買賣，信託占有核准登記，變更，註銷之件數)、抄錄(動產擔保交易登記動產抵押，附條件買賣，信託占有核准抄錄之件數)、退補(動產擔保交易登記動產抵押，附條件買賣，信託占有退件及補正件數)、其他(動產擔保交易登記動產抵押，附條件買賣，信託占有其他案件件數)、總計(動產擔保交易登記動產抵押，附條件買賣，信託占有之核准登記，變更，註銷，抄錄及其他之件數),
1154,桃園市道路維修資料,工務局,桃園市政府,,,,478,1436,"""行政區，路權單位申挖種類，工程類型，鋪面，修復管理費，路面修復費，施工期限_起，施工期限_止，施工面積，修復面積，施工地點""",
1155,107年各地段代碼表（桃園市）,地政局,桃園市政府,,,,116,62,段代碼(段代碼)、段名稱(段名稱)、行政區名稱(行政區名稱),
1156,桃園市身心障礙福利機構,社會局,桃園市政府,,,,393,445,機構名稱(機構名稱)、董事長(董事長)、院長/主任姓名(院長/主任姓名)、地址(機構地址)、電話(機構電話)、傳真(機構傳真),
1157,桃園市都市計畫整併範圍界定方式綜整表,都市發展局,桃園市政府,,,,365,258,項次、都市計畫群組、整併範圍、面積公頃,
1158,桃園市糖尿病共同照護網醫療院所名單,衛生局,桃園市政府,,,,684,397,"""醫療院所名稱 住址 電話""",
1159,桃園市政府所屬一級機關公務人員終身學習時數,人事處,桃園市政府,,,,17,97,機關名稱(機關名稱)、加入終身學習網站總人數(加入終身學習網站總人數)、總時數合計(總時數合計)、總數位學習時數(總數位學習時數)、總實體學習時數(總實體學習時數)、平均學習時數(平均學習時數)、平均數位學習時數(平均數位學習時數)、平均實體學習時數(平均實體學習時數),
1160,桃園市山坡地範圍,水務局,桃園市政府,,,,840,337,桃園市山坡地範圍GIS圖資,
1161,101年桃園市土地公告現值-楊梅,地政局,桃園市政府,,,,97,72,行政區(行政區名稱)、段小段(地段名稱)、地號(地號)、公告現值(元/平方公尺)、公告地價(元/平方公尺),
1162,桃園市歷年農地重劃區重劃前後段別對照表,地政局,桃園市政府,,,,458,414,期別(期別)、區(區)、重劃區名稱(重劃區名稱)、段(段)、小段(小段)、重劃後地號(重劃後地號),
1163,桃園市最近5年土地增值稅稅源統計表,地方稅務局,桃園市政府,,,,239,147,年度別(年度別)、稅種(稅種)、筆數(筆數)、面積(面積)、移轉現值(移轉現值)、調整後原地價(調整後原地價)、改良土地費用(改良土地費用)、漲價總數額(漲價總數額)、長期持有減徵(長期持有減徵)、查定稅額(查定稅額)、增繳地價抵繳(增繳地價抵繳)、重劃減徵(重劃減徵)、徵收減徵(徵收減徵)、其他減徵(其他減徵)、應納稅額(應納稅額),
1164,101年各稅稅籍數及實徵稅額統計表-按區別,地方稅務局,桃園市政府,,,,231,135,區(區)、地價稅_稅籍戶數(地價稅_稅籍戶數)、地價稅_實徵稅額(千元)(地價稅_實徵稅額 千元)、使用牌照稅_車輛數(使用牌照稅_車輛數)、使用牌照稅_實徵稅額(千元)(使用牌照稅_實徵稅額 千元)、土地增值稅_收件數(土地增值稅_收件數)、土地增值稅_實徵稅額(千元)(土地增值稅_實徵稅額 千元)、契稅_收件數(契稅_收件數)、契稅_實徵稅額(千元)(契稅_實徵稅額 千元),
1165,105年度桃園市歷次天然災害停止上班上課訊息,人事處,桃園市政府,,,,87,176,年度(年度)、天然災害名稱(天然災害名稱)、本市停止上班上課情形(本市停止上班上課情形)、備註(備註),
1166,桃園市政府消防局辦理各項訓練統計,消防局,桃園市政府,,,,802,436,辦理科室(辦理該項課程所屬科室)、課程項目(訓練課程名稱及內容)、辦理期程(訓練課程開班期程)、梯次(訓練課程辦理期程)、人次(訓練課程參訓人次)、辦理地點(訓練課程辦理地點),
1167,(桃園市)食品廣告違規案件調查結果,衛生局,桃園市政府,,,,763,254,處分商號名稱(處分商號名稱)、產品名稱(產品名稱)、來源(來源)、調查結果(調查結果),
1168,桃園市其他天然災害人員傷亡,消防局,桃園市政府,,,,73,122,區域(桃園市十三個行政區)、死亡人數_男_0至未滿12歲(死亡人數。以性別及實足年齡分。)、死亡人數_男_12至未滿18歲(死亡人數。以性別及實足年齡分。)、死亡人數_男_18至未滿65歲(死亡人數。以性別及實足年齡分。)、死亡人數_男_65歲以上(死亡人數。以性別及實足年齡分。)、死亡人數_女_0至未滿12歲(死亡人數。以性別及實足年齡分。)、死亡人數_女_12至未滿18歲(死亡人數。以性別及實足年齡分。)、死亡人數_女_18至未滿65歲(死亡人數。以性別及實足年齡分。)、死亡人數_女_65歲以上(死亡人數。以性別及實足年齡分。)、失蹤人數_男_0至未滿12歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_男_12至未滿18歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_男_18至未滿65歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_男_65歲以上(失蹤人數。以性別及實足年齡分。)、失蹤人數_女_0至未滿12歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_女_12至未滿18歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_女_18至未滿65歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_女_65歲以上(失蹤人數。以性別及實足年齡分。)、重傷人數_男_0至未滿12歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_男_12至未滿18歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_男_18至未滿65歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_男_65歲以上(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_女_0至未滿12歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_女_12至未滿18歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_女_18至未滿65歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_女_65歲以上(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_男_0至未滿12歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_男_12至未滿18歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_男_18至未滿65歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_男_65歲以上(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_女_0至未滿12歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_女_12至未滿18歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_女_18至未滿65歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_女_65歲以上(未達緊急救護住院治療者。以性別及實足年齡分。)、搶救災民人數(搶救災民人數。),
1169,桃園市105年A1道路交通事故-時間別統計,警察局,桃園市政府,,,,245,116,breau(分局轄區)、year(年度)、time_start(時間區間起)、time_end(時間區間)、count(發生件數),
1170,桃園市防空避難設備,警察局,桃園市政府,,,,225,499,year(年度)、type(種類)、count(數量)、capacity(容納人數),
1171,附屬單位決算營業基金資產負債綜計表(依科目分列),主計處,桃園市政府,,,,74,91,科目1(科目1)、科目2(科目2)、科目3(科目3)、科目4(科目4)、本年度決算數_金額(本年度決算數_金額)、本年度決算數_百分比(本年度決算數_百分比)、上年度決算數_金額(上年度決算數_金額)、上年度決算數_百分比(上年度決算數_百分比),
1172,106年12月直轄市稅捐徵收(按稅目)比較表,地方稅務局,桃園市政府,,,,93,58,稅目(稅目)、台北市(台北市)、新北市(新北市)、桃園市(桃園市)、台中市(台中市)、台南市(台南市)、高雄市(高雄市)、其他縣市(其他縣市)、總計(總計),
1173,桃園市有線電視系統人手孔,工務局,桃園市政府,,,,2236,875,"""資料庫代碼,開關閥編號,位置X 坐標,位置Y 坐標""",
1174,桃園市亮點企業,經濟發展局,桃園市政府,,,,235,148,企業名稱(桃園市亮點企業)、地址(桃園市亮點企業),
1175,桃園市106年客家社團名單,客家事務局,桃園市政府,,,,168,168,團體名稱(團體名稱)、理事長或團長(理事長或團長)、電話(電話)、會址(會址)、行政區(行政區),
1176,桃園市嫌疑犯人數按教育程度別,警察局,桃園市政府,,,,307,679,year(年度)、e_clasee(教育程度)、sex(性別)、count(人數),
1177,附屬單位決算營業基金資產負債綜計表（依基金別分列）,主計處,桃園市政府,,,,99,108,科目1(科目1)、科目2(科目2)、科目3(科目3)、科目4(科目4)、合計_金額(合計_金額)、合計_百分比(合計_百分比)、桃園航空城股份有限公司_金額(桃園航空城股份有限公司_金額)、桃園航空城股份有限公司_百分比(桃園航空城股份有限公司_百分比)、桃園大眾捷運股份有限公司_金額(桃園大眾捷運股份有限公司_金額)、桃園大眾捷運股份有限公司_百分比(桃園大眾捷運股份有限公司_百分比)、桃園果菜市場股份有限公司_金額(桃園果菜市場股份有限公司_金額)、桃園果菜市場股份有限公司_百分比(桃園果菜市場股份有限公司_百分比),
1178,桃園市106年補助辦理青年職涯發展及創業主題活動計畫,青年事務局,桃園市政府,,,,33,105,"""機關名稱：桃園市政府青年事務局地址：桃園市中壢區環北路390號電話：(03)4225205""",
1179,桃園市政府消防局105年馬勒卡颱風天然災害人員傷亡、建物損失、重大災害財物損失報表,消防局,桃園市政府,,,,187,116,區域別(桃園市)、人員傷亡總計_人(死亡及受傷人數總計)、死亡人數_男_0至未滿12歲(死亡人數。以性別及實足年齡分。)、死亡人數_男_12至未滿18歲(死亡人數。以性別及實足年齡分。)、死亡人數_男_18至未滿65歲(死亡人數。以性別及實足年齡分。)、死亡人數_男_65歲以上(死亡人數。以性別及實足年齡分。)、死亡人數_女_0至未滿12歲(死亡人數。以性別及實足年齡分。)、死亡人數_女_12至未滿18歲(死亡人數。以性別及實足年齡分。)、死亡人數_女_18至未滿65歲(死亡人數。以性別及實足年齡分。)、死亡人數_女_65歲以上(死亡人數。以性別及實足年齡分。)、失蹤人數_男_0至未滿12歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_男_12至未滿18歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_男_18至未滿65歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_男_65歲以上(失蹤人數。以性別及實足年齡分。)、失蹤人數_女_0至未滿12歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_女_12至未滿18歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_女_18至未滿65歲(失蹤人數。以性別及實足年齡分。)、失蹤人數_女_65歲以上(失蹤人數。以性別及實足年齡分。)、重傷人數_男_0至未滿12歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_男_12至未滿18歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_男_18至未滿65歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_男_65歲以上(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_女_0至未滿12歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_女_12至未滿18歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_女_18至未滿65歲(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、重傷人數_女_65歲以上(合於中華民國刑法第10條第4項各款規定或受災傷害必需緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_男_0至未滿12歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_男_12至未滿18歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_男_18至未滿65歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_男_65歲以上(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_女_0至未滿12歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_女_12至未滿18歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_女_18至未滿65歲(未達緊急救護住院治療者。以性別及實足年齡分。)、輕傷人數_女_65歲以上(未達緊急救護住院治療者。以性別及實足年齡分。)、建物損失_建物全倒_棟(依據建築技術規則建築設計施工編第1條規定，具有單獨或共同之出入口並以無開口之防火牆及防火樓板區劃分開者。)、建物損失_建物全倒_戶(指房屋或其他處所，編有路街門號者，1個門號以1戶計算。)、建物損失_建物半倒_棟(依據建築技術規則建築設計施工編第1條規定，具有單獨或共同之出入口並以無開口之防火牆及防火樓板區劃分開者。)、建物損失_建物半倒_戶(指房屋或其他處所，編有路街門號者，1個門號以1戶計算。)、搶救災民人數(搶救災民人數)、被毀損車輛數_總計(被毀損車輛數總計)、被毀損車輛數_大型車(被毀損大型車輛數)、被毀損車輛數_小型車(被毀損小型車輛數)、被毀損車輛數_特種車(被毀損特種車輛數)、被毀損車輛數_機車(被毀損機車數)、被毀損車輛數_其他(被毀損其他種類車輛數)、財物損失估值總計_千元(財物損失估計值總計)、財物損失估值_建物_千元(建物損失估計值)、財物損失估值_車輛_千元(車輛損失估計值)、財物損失估值_其他_千元(其他財物損失估計值),
1180,桃園市休閒農場,農業局,桃園市政府,,,,411,938,休閒農場名稱(桃園市境內取得登記許可證之休閒農場名稱)、地址(桃園市境內取得登記許可證之休閒農場通訊地址)、電話(桃園市境內取得登記許可證之休閒農場聯絡電話),
1181,桃園市義勇消防人員數,消防局,桃園市政府,,,,257,351,機關別(桃園市義勇消防組織編組)、男(按性別分。)、女(按性別分。)、總隊長(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。總隊分為總隊長_副總隊長_總幹事_副總幹事_幹事_顧問。)、副總隊長(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。總隊分為總隊長_副總隊長_總幹事_副總幹事_幹事_顧問。)、總隊總幹事(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。總隊分為總隊長_副總隊長_總幹事_副總幹事_幹事_顧問。)、總隊副總幹事(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。總隊分為總隊長_副總隊長_總幹事_副總幹事_幹事_顧問。)、總隊幹事(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。總隊分為總隊長_副總隊長_總幹事_副總幹事_幹事_顧問。)、總隊顧問(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。總隊分為總隊長_副總隊長_總幹事_副總幹事_幹事_顧問。)、大隊長(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。大隊分為大隊長_副大隊長_總幹事_副總幹事_幹事_助理幹事_ 顧問。)、副大隊長(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。大隊分為大隊長_副大隊長_總幹事_副總幹事_幹事_助理幹事_ 顧問。)、大隊總幹事(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。大隊分為大隊長_副大隊長_總幹事_副總幹事_幹事_助理幹事_ 顧問。)、大隊副總幹事(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。大隊分為大隊長_副大隊長_總幹事_副總幹事_幹事_助理幹事_ 顧問。)、大隊幹事(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。大隊分為大隊長_副大隊長_總幹事_副總幹事_幹事_助理幹事_ 顧問。)、大隊助理幹事(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。大隊分為大隊長_副大隊長_總幹事_副總幹事_幹事_助理幹事_ 顧問。)、大隊顧問(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。大隊分為大隊長_副大隊長_總幹事_副總幹事_幹事_助理幹事_ 顧問。)、中隊長(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。中隊分為中隊長_副中隊長_幹事_助理幹事_顧問。)、副中隊長(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。中隊分為中隊長_副中隊長_幹事_助理幹事_顧問。)、中隊幹事(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。中隊分為中隊長_副中隊長_幹事_助理幹事_顧問。)、中隊助理幹事(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。中隊分為中隊長_副中隊長_幹事_助理幹事_顧問。)、中隊顧問(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。中隊分為中隊長_副中隊長_幹事_助理幹事_顧問。)、分隊長(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。分隊分為分隊長_副分隊長_幹事_助理幹事_顧問_小隊長_副小隊長_隊員。)、副分隊長(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。分隊分為分隊長_副分隊長_幹事_助理幹事_顧問_小隊長_副小隊長_隊員。)、分隊幹事(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。分隊分為分隊長_副分隊長_幹事_助理幹事_顧問_小隊長_副小隊長_隊員。)、分隊助理幹事(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。分隊分為分隊長_副分隊長_幹事_助理幹事_顧問_小隊長_副小隊長_隊員。)、分隊顧問(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。分隊分為分隊長_副分隊長_幹事_助理幹事_顧問_小隊長_副小隊長_隊員。)、分隊小隊長(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。分隊分為分隊長_副分隊長_幹事_助理幹事_顧問_小隊長_副小隊長_隊員。)、分隊副小隊長(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。分隊分為分隊長_副分隊長_幹事_助理幹事_顧問_小隊長_副小隊長_隊員。)、分隊隊員(各項人員職稱依據現行「義勇消防組織編組訓練演習服勤辦法」之規定。分隊分為分隊長_副分隊長_幹事_助理幹事_顧問_小隊長_副小隊長_隊員。)、年齡未滿25歲(以實足年齡分。)、年齡25至29歲(以實足年齡分。)、年齡30至34歲(以實足年齡分。)、年齡35至39歲(以實足年齡分。)、年齡40至44歲(以實足年齡分。)、年齡45至49歲(以實足年齡分。)、年齡50至54歲(以實足年齡分。)、年齡55至59歲(以實足年齡分。)、年齡60至64歲(以實足年齡分。)、年齡65歲以上(以實足年齡分。),
1182,桃園市33處都市計畫整併方式綜整表,都市發展局,桃園市政府,,,,466,250,都市計畫名稱、原計畫定位與願景、整併方式,
1183,公司行業別及行政區域家數,經濟發展局,桃園市政府,,,,84,76,行政區別行業別(提供本市各行政區及各行業別之資料)、總計家數(各行政區之各行業別合計家數)、總計資本額(各行政區之各行業別合計資本額，單位：新臺幣仟元)、A農林漁牧業家數(各行業別家數)、A農林漁牧業資本額(各行業別資本額)、B礦業及土石採取業家數(各行業別家數)、B礦業及土石採取業資本額(各行業別資本額)、C製造業家數(各行業別家數)、C製造業資本額(各行業別資本額)、D電力及燃氣供應業家數(各行業別家數)、D電力及燃氣供應業資本額(各行業別資本額)、E用水供應及污染整治業家數(各行業別家數)、E用水供應及污染整治業資本額(各行業別資本額)、F營造業家數(各行業別家數)、F營造業資本額(各行業別資本額)、G批發及零售業家數(各行業別家數)、G批發及零售業資本額(各行業別資本額)、H運輸及倉儲業家數(各行業別家數)、H運輸及倉儲業資本額(各行業別資本額)、I住宿及餐飲業家數(各行業別家數)、I住宿及餐飲業資本額(各行業別資本額)、J出版、影音製作、傳播及資通訊服務業家數(各行業別家數)、J出版、影音製作、傳播及資通訊服務業資本額(各行業別資本額)、K金融及保險業家數(各行業別家數)、K金融及保險業資本額(各行業別資本額)、L不動產業家數(各行業別家數)、L不動產業資本額(各行業別資本額)、M專業、科學及技術服務業家數(各行業別家數)、M專業、科學及技術服務業資本額(各行業別資本額)、N支援服務業家數(各行業別家數)、N支援服務業資本額(各行業別資本額)、O公共行政及國防；強制性社會安全家數(各行業別家數)、O公共行政及國防；強制性社會安全資本額(各行業別資本額)、P教育服務業家數(各行業別家數)、P教育服務業資本額(各行業別資本額)、Q醫療保健及社會服務業家數(各行業別家數)、Q醫療保健及社會服務業資本額(各行業別資本額)、R藝術、娛樂及休閒服務業家數(各行業別家數)、R藝術、娛樂及休閒服務業資本額(各行業別資本額)、S其他服務業家數(各行業別家數)、S其他服務業資本額(各行業別資本額)、未分類家數(未分類行業別之家數)、未分類資本額(未分類行業別之資本額),
1184,104年度桃園市政府針對地籍清理之未能釐清權屬土地標售開標紀錄,地政局,桃園市政府,,,,506,467,標號(標號)、行政區(行政區)、段(段)、小段(小段)、地-建號(地-建號)、面積(面積)、使用分區-使用分區類別(使用分區-使用分區類別)、權利範圍分子(權利範圍分子)、權利範圍分母(權利範圍分母)、登記名義人(登記名義人)、他項權利人姓名或名稱(他項權利人姓名或名稱)、他項權利種類(他項權利種類)、標售總底價(標售總底價)、總投標金額_元(總投標金額_元)、投標人(投標人)、備註(備註),
1185,桃園市政府警察局101~105年婦幼警察隊預算表,警察局,桃園市政府,,,,492,278,year(年度，預算所屬年度)、type(預算別，分為歲入來源別及歲出機關別)、breau(機關，預算所屬機關)、art_1(款)、art_2(項)、art_3(目)、art_4(節)、name(名稱，預算名稱)、budget(預算數，單位為新臺幣/元),
1186,桃園市身心障礙者社區式日間照顧服務站,社會局,桃園市政府,,,,128,119,服務站單位名稱(桃園市身心障礙者社區式日間照顧服務站服務站單位名稱)、電話(桃園市身心障礙者社區式日間照顧服務站電話)、地址(桃園市身心障礙者社區式日間照顧服務站地址)、服務內容(桃園市身心障礙者社區式日間照顧服務站服務內容)、服務對象(桃園市身心障礙者社區式日間照顧服務站服務對象),
1187,桃園市電動二輪車充電站,環境保護局,桃園市政府,,,,735,1575,項次(項次)、區域(區域)、名稱(單位名稱)、電話(電話)、營業時間(營業時間)、休假日(休假日)、地址(地址)、類別(類別),
1188,桃園市政府所屬機關學校身心障礙人員進用情形,人事處,桃園市政府,,,,20,92,"""進用情形(進用情形)、實際應計算總人數A(實際應計算 總人數A)、應進用人數B(應進用人數B)、已進用人數C(已進用人數C)、超額或不足額數D=C-B(超額或不足額數 D=C-B)、已進用人數占應進用人數百分比C/B(已進用人數占應進用人數百分比C/B)、已進用人數占實際應計算總人數百分比C/A(已進用人數占實際應計算總人數百分比C/A)""",
1189,桃園市替代役役男家屬各項扶(慰)助經費統計,民政局,桃園市政府,,,,404,135,區別(區別)、年度(年度)、各項扶慰助經費種類(各項扶慰助經費種類)、件數(件數)、金額(金額),
1190,桃園市都市計畫樁位成果公告數,都市發展局,桃園市政府,,,,383,268,地區、100、101、102、103、104,
1191,桃園市勞動力參與率按教育程度分-大專及以上,主計處,桃園市政府,,,,47,114,年別(年別)、男性(男性)、女性(女性),
1192,桃園航空城計畫附近地區預備聽證總結報告,地政局,桃園市政府,,,,1836,341,桃園航空城計畫附近地區預備聽證總結報告,
1193,桃園市汽車竊盜點位,警察局,桃園市政府,,,,808,996,type(犯罪發生的種類)、time(犯罪發生的年月日)、year(犯罪發生的年度)、month(犯罪發生的月份)、date(犯罪發生日)、breau(該案管轄的分局)、station(該案管轄的派出所)、lat(犯罪發生的緯度)、lon(犯罪發生的經度),
1194,099年桃園市土地公告現值及公告地價,地政局,桃園市政府,,,,2626,347,行政區(行政區)、段小段(段小段)、地號(地號)、公告現值(公告現值)、公告地價(公告地價),
1195,桃園市政府農業局104年度農產面積及產量資料,農業局,桃園市政府,,,,49,85,"""作物代碼/名稱(作物代碼/名稱)、種植面積(公頃)P(種植面積_公頃_P)、收穫面積(公頃)H(收穫面積_公頃_H)、每公頃收量(公斤)PW(每公頃收量_公斤_PW)、收量(公斤)(收量_公斤)、已收量(已收量)、已收百分比(已收百分比)""",
1196,桃園市領有溫泉標章之溫泉使用事業名單,觀光旅遊局,桃園市政府,,,,409,794,標章號(標章號)、業者名稱(業者名稱)、位於核定溫泉區(位於核定溫泉區)、行政區(行政區)、地址(地址)、有效起始日(有效起始日)、到期日(到期日)、換發日(換發日)、換發到期日(換發到期日),
1197,附屬單位決算營業基金損益綜計表(依基金別分列),主計處,桃園市政府,,,,88,83,科目1(科目1)、科目2(科目2)、科目3(科目3)、合計_金額(合計_金額)、合計_百分比(合計_百分比)、桃園航空城股份有限公司_金額(桃園航空城股份有限公司_金額)、桃園航空城股份有限公司_百分比(桃園航空城股份有限公司_百分比)、桃園大眾捷運股份有限公司_金額(桃園大眾捷運股份有限公司_金額)、桃園大眾捷運股份有限公司_百分比(桃園大眾捷運股份有限公司_百分比)、桃園果菜市場股份有限公司_金額(桃園果菜市場股份有限公司_金額)、桃園果菜市場股份有限公司_百分比(桃園果菜市場股份有限公司_百分比),
